solveResult, pEnvyFree, solveElapsedTime, totalSolveElaspsedTime, |P|, |I|, cash,  fileNumber
4, 0, 0.0051, 0.7903, 1, 16, 600, 16
4, 0, 0.0054, 0.7958, 1, 16, 800, 16
4, 0, 0.0066, 0.8024, 1, 17, 50, 17
4, 0, 0.006, 0.8084, 1, 17, 100, 17
4, 0, 0.005, 0.8134, 1, 17, 150, 17
4, 0, 0.0055, 0.8188, 1, 17, 200, 17
4, 0, 0.0059, 0.8247, 1, 17, 250, 17
4, 0, 0.0053, 0.83, 1, 17, 300, 17
4, 0, 0.0064, 0.8364, 1, 17, 400, 17
4, 0, 0.0075, 0.8439, 1, 17, 600, 17
4, 0, 0.0061, 0.8499, 1, 17, 800, 17
4, 0, 0.0063, 0.8562, 1, 18, 50, 18
4, 0, 0.0053, 0.8615, 1, 18, 100, 18
4, 0, 0.0056, 0.867, 1, 18, 150, 18
4, 0, 0.0055, 0.8725, 1, 18, 200, 18
4, 0, 0.0052, 0.8778, 1, 18, 250, 18
4, 0, 0.0062, 0.884, 1, 18, 300, 18
4, 0, 0.0055, 0.8895, 1, 18, 400, 18
4, 0, 0.0055, 0.8951, 1, 18, 600, 18
4, 0, 0.0057, 0.9007, 1, 18, 800, 18
4, 0, 0.0054, 0.9061, 1, 19, 50, 19
4, 0, 0.0056, 0.9117, 1, 19, 100, 19
4, 0, 0.0049, 0.9166, 1, 19, 150, 19
4, 0, 0.005, 0.9216, 1, 19, 200, 19
4, 0, 0.0053, 0.9269, 1, 19, 250, 19
4, 0, 0.006, 0.9329, 1, 19, 300, 19
4, 0, 0.0065, 0.9394, 1, 19, 400, 19
4, 0, 0.0065, 0.9459, 1, 19, 600, 19
4, 0, 0.0061, 0.952, 1, 19, 800, 19
4, 0, 0.0059, 0.9579, 1, 20, 50, 20
4, 0, 0.0062, 0.9641, 1, 20, 100, 20
4, 0, 0.0054, 0.9695, 1, 20, 150, 20
4, 0, 0.0055, 0.975, 1, 20, 200, 20
4, 0, 0.0058, 0.9807, 1, 20, 250, 20
4, 0, 0.0061, 0.9869, 1, 20, 300, 20
4, 0, 0.0059, 0.9928, 1, 20, 400, 20
4, 0, 0.0062, 0.999, 1, 20, 600, 20
4, 0, 0.0052, 1.0042, 1, 20, 800, 20
2, 0.8216, 0.009, 1.0132, 2, 1, 50, 21
2, 0.6723, 0.0107, 1.0239, 2, 1, 100, 21
2, 0.5457, 0.0092, 1.0331, 2, 1, 150, 21
2, 0.4369, 0.0093, 1.0424, 2, 1, 200, 21
2, 0.3425, 0.0091, 1.0515, 2, 1, 250, 21
2, 0.2596, 0.0098, 1.0614, 2, 1, 300, 21
2, 0.1213, 0.0095, 1.0708, 2, 1, 400, 21
2, 0, 0.0089, 1.0798, 2, 1, 600, 21
2, 0, 0.0082, 1.088, 2, 1, 800, 21
2, 0, 0.0089, 1.0968, 2, 2, 50, 22
2, 0, 0.0069, 1.1038, 2, 2, 100, 22
2, 0, 0.0071, 1.1109, 2, 2, 150, 22
2, 0, 0.0081, 1.119, 2, 2, 200, 22
2, 0, 0.0076, 1.1265, 2, 2, 250, 22
2, 0, 0.0075, 1.134, 2, 2, 300, 22
2, 0, 0.0081, 1.1422, 2, 2, 400, 22
2, 0, 0.0119, 1.154, 2, 2, 600, 22
2, 0, 0.0091, 1.1631, 2, 2, 800, 22
2, 0.0155, 0.0516, 1.2147, 2, 3, 50, 23
2, 0, 0.0218, 1.2364, 2, 3, 100, 23
2, 0, 0.0084, 1.2448, 2, 3, 150, 23
2, 0, 0.0092, 1.2541, 2, 3, 200, 23
2, 0, 0.0081, 1.2622, 2, 3, 250, 23
2, 0, 0.0085, 1.2707, 2, 3, 300, 23
2, 0, 0.0079, 1.2786, 2, 3, 400, 23
2, 0, 0.0107, 1.2894, 2, 3, 600, 23
2, 0, 0.0079, 1.2973, 2, 3, 800, 23
2, 0, 0.0097, 1.307, 2, 4, 50, 24
2, 0, 0.0088, 1.3158, 2, 4, 100, 24
2, 0, 0.0085, 1.3243, 2, 4, 150, 24
2, 0, 0.0083, 1.3326, 2, 4, 200, 24
2, 0, 0.0098, 1.3424, 2, 4, 250, 24
2, 0, 0.01, 1.3524, 2, 4, 300, 24
2, 0, 0.0079, 1.3603, 2, 4, 400, 24
2, 0, 0.0076, 1.3679, 2, 4, 600, 24
2, 0, 0.0074, 1.3753, 2, 4, 800, 24
2, 0, 0.0088, 1.3841, 2, 5, 50, 25
2, 0, 0.0079, 1.392, 2, 5, 100, 25
2, 0, 0.0103, 1.4023, 2, 5, 150, 25
2, 0, 0.0096, 1.412, 2, 5, 200, 25
2, 0, 0.008, 1.4199, 2, 5, 250, 25
2, 0, 0.01, 1.4299, 2, 5, 300, 25
2, 0, 0.0106, 1.4405, 2, 5, 400, 25
2, 0, 0.0081, 1.4486, 2, 5, 600, 25
2, 0, 0.0082, 1.4569, 2, 5, 800, 25
2, 0, 0.0117, 1.4686, 2, 6, 50, 26
2, 0, 0.0088, 1.4774, 2, 6, 100, 26
2, 0, 0.0088, 1.4862, 2, 6, 150, 26
2, 0, 0.0108, 1.497, 2, 6, 200, 26
2, 0, 0.0103, 1.5073, 2, 6, 250, 26
2, 0, 0.0098, 1.5171, 2, 6, 300, 26
2, 0, 0.0098, 1.5268, 2, 6, 400, 26
2, 0, 0.0109, 1.5377, 2, 6, 600, 26
2, 0, 0.0094, 1.5471, 2, 6, 800, 26
2, 0, 0.0092, 1.5563, 2, 7, 50, 27
2, 0, 0.0086, 1.5649, 2, 7, 100, 27
2, 0, 0.0119, 1.5768, 2, 7, 150, 27
2, 0, 0.0088, 1.5857, 2, 7, 200, 27
2, 0, 0.0088, 1.5944, 2, 7, 250, 27
2, 0, 0.0089, 1.6033, 2, 7, 300, 27
2, 0, 0.0086, 1.6119, 2, 7, 400, 27
2, 0, 0.0088, 1.6207, 2, 7, 600, 27
2, 0, 0.0077, 1.6284, 2, 7, 800, 27
2, 0, 0.041, 1.6694, 2, 8, 50, 28
2, 0, 0.008, 1.6774, 2, 8, 100, 28
2, 0, 0.008, 1.6854, 2, 8, 150, 28
2, 0, 0.0083, 1.6937, 2, 8, 200, 28
2, 0, 0.0091, 1.7028, 2, 8, 250, 28
2, 0, 0.0089, 1.7117, 2, 8, 300, 28
2, 0, 0.0087, 1.7205, 2, 8, 400, 28
2, 0, 0.0086, 1.7291, 2, 8, 600, 28
2, 0, 0.0093, 1.7384, 2, 8, 800, 28
2, 0, 0.0092, 1.7476, 2, 9, 50, 29
2, 0, 0.0082, 1.7558, 2, 9, 100, 29
2, 0, 0.0081, 1.7639, 2, 9, 150, 29
2, 0, 0.0086, 1.7725, 2, 9, 200, 29
2, 0, 0.0085, 1.7809, 2, 9, 250, 29
2, 0, 0.0098, 1.7907, 2, 9, 300, 29
2, 0, 0.0095, 1.8002, 2, 9, 400, 29
2, 0, 0.0089, 1.8091, 2, 9, 600, 29
2, 0, 0.0088, 1.8179, 2, 9, 800, 29
2, 0, 0.1321, 1.95, 2, 10, 50, 30
2, 0, 0.0103, 1.9603, 2, 10, 100, 30
2, 0, 0.0121, 1.9724, 2, 10, 150, 30
2, 0, 0.0126, 1.985, 2, 10, 200, 30
2, 0, 0.0104, 1.9954, 2, 10, 250, 30
2, 0, 0.01, 2.0054, 2, 10, 300, 30
2, 0, 0.0093, 2.0147, 2, 10, 400, 30
2, 0, 0.0096, 2.0243, 2, 10, 600, 30
2, 0, 0.0113, 2.0356, 2, 10, 800, 30
2, 0, 0.0227, 2.0582, 2, 11, 50, 31
2, 0, 0.0157, 2.074, 2, 11, 100, 31
2, 0, 0.0135, 2.0874, 2, 11, 150, 31
2, 0, 0.0093, 2.0967, 2, 11, 200, 31
2, 0, 0.0082, 2.1049, 2, 11, 250, 31
2, 0, 0.0091, 2.114, 2, 11, 300, 31
2, 0, 0.0087, 2.1227, 2, 11, 400, 31
2, 0, 0.0087, 2.1314, 2, 11, 600, 31
2, 0, 0.0098, 2.1412, 2, 11, 800, 31
2, 0, 0.0114, 2.1526, 2, 12, 50, 32
2, 0, 0.0098, 2.1624, 2, 12, 100, 32
2, 0, 0.0101, 2.1725, 2, 12, 150, 32
2, 0, 0.0095, 2.1819, 2, 12, 200, 32
2, 0, 0.0091, 2.1911, 2, 12, 250, 32
2, 0, 0.0085, 2.1995, 2, 12, 300, 32
2, 0, 0.0112, 2.2108, 2, 12, 400, 32
2, 0, 0.0078, 2.2186, 2, 12, 600, 32
2, 0, 0.0076, 2.2262, 2, 12, 800, 32
2, 0, 0.0084, 2.2346, 2, 13, 50, 33
2, 0, 0.0075, 2.2421, 2, 13, 100, 33
2, 0, 0.0078, 2.2498, 2, 13, 150, 33
2, 0, 0.0084, 2.2582, 2, 13, 200, 33
2, 0, 0.0077, 2.2659, 2, 13, 250, 33
2, 0, 0.0077, 2.2736, 2, 13, 300, 33
2, 0, 0.0074, 2.281, 2, 13, 400, 33
2, 0, 0.0075, 2.2885, 2, 13, 600, 33
2, 0, 0.0076, 2.2961, 2, 13, 800, 33
2, 0, 0.0094, 2.3056, 2, 14, 50, 34
2, 0, 0.0075, 2.3131, 2, 14, 100, 34
2, 0, 0.0082, 2.3213, 2, 14, 150, 34
2, 0, 0.0093, 2.3306, 2, 14, 200, 34
2, 0, 0.0097, 2.3403, 2, 14, 250, 34
2, 0, 0.0098, 2.35, 2, 14, 300, 34
2, 0, 0.0082, 2.3582, 2, 14, 400, 34
2, 0, 0.0092, 2.3674, 2, 14, 600, 34
2, 0, 0.0095, 2.3769, 2, 14, 800, 34
2, 0, 0.0105, 2.3874, 2, 15, 50, 35
2, 0, 0.0097, 2.3972, 2, 15, 100, 35
2, 0, 0.0094, 2.4066, 2, 15, 150, 35
2, 0, 0.0084, 2.415, 2, 15, 200, 35
2, 0, 0.0103, 2.4253, 2, 15, 250, 35
2, 0, 0.0092, 2.4345, 2, 15, 300, 35
2, 0, 0.0095, 2.444, 2, 15, 400, 35
2, 0, 0.0084, 2.4524, 2, 15, 600, 35
2, 0, 0.0083, 2.4607, 2, 15, 800, 35
2, 0, 0.0102, 2.4709, 2, 16, 50, 36
2, 0, 0.0083, 2.4791, 2, 16, 100, 36
2, 0, 0.0091, 2.4882, 2, 16, 150, 36
2, 0, 0.0091, 2.4972, 2, 16, 200, 36
2, 0, 0.0116, 2.5089, 2, 16, 250, 36
2, 0, 0.0128, 2.5217, 2, 16, 300, 36
2, 0, 0.0113, 2.5329, 2, 16, 400, 36
2, 0, 0.0108, 2.5437, 2, 16, 600, 36
2, 0, 0.0099, 2.5536, 2, 16, 800, 36
2, 0, 0.0148, 2.5684, 2, 17, 50, 37
2, 0, 0.0085, 2.5769, 2, 17, 100, 37
2, 0, 0.0082, 2.5851, 2, 17, 150, 37
2, 0, 0.0079, 2.593, 2, 17, 200, 37
2, 0, 0.0084, 2.6014, 2, 17, 250, 37
2, 0, 0.0081, 2.6096, 2, 17, 300, 37
2, 0, 0.0096, 2.6192, 2, 17, 400, 37
2, 0, 0.0079, 2.6271, 2, 17, 600, 37
2, 0, 0.008, 2.6351, 2, 17, 800, 37
2, 0, 0.0097, 2.6449, 2, 18, 50, 38
2, 0, 0.0105, 2.6554, 2, 18, 100, 38
2, 0, 0.0096, 2.665, 2, 18, 150, 38
2, 0, 0.0088, 2.6738, 2, 18, 200, 38
2, 0, 0.0091, 2.6828, 2, 18, 250, 38
2, 0, 0.0088, 2.6917, 2, 18, 300, 38
2, 0, 0.0105, 2.7022, 2, 18, 400, 38
2, 0, 0.0094, 2.7116, 2, 18, 600, 38
2, 0, 0.0108, 2.7224, 2, 18, 800, 38
2, 0, 0.0103, 2.7326, 2, 19, 50, 39
2, 0, 0.0095, 2.7421, 2, 19, 100, 39
2, 0, 0.0096, 2.7517, 2, 19, 150, 39
2, 0, 0.0093, 2.7611, 2, 19, 200, 39
2, 0, 0.0088, 2.7699, 2, 19, 250, 39
2, 0, 0.01, 2.7799, 2, 19, 300, 39
2, 0, 0.0098, 2.7897, 2, 19, 400, 39
2, 0, 0.009, 2.7987, 2, 19, 600, 39
2, 0, 0.009, 2.8077, 2, 19, 800, 39
2, 0, 0.0105, 2.8183, 2, 20, 50, 40
2, 0, 0.0093, 2.8275, 2, 20, 100, 40
2, 0, 0.0088, 2.8363, 2, 20, 150, 40
2, 0, 0.012, 2.8483, 2, 20, 200, 40
2, 0, 0.0101, 2.8584, 2, 20, 250, 40
2, 0, 0.0102, 2.8686, 2, 20, 300, 40
2, 0, 0.0101, 2.8787, 2, 20, 400, 40
2, 0, 0.0093, 2.888, 2, 20, 600, 40
2, 0, 0.0098, 2.8978, 2, 20, 800, 40
2, 0.8974, 0.0126, 2.9104, 3, 1, 50, 41
2, 0.8079, 0.0134, 2.9238, 3, 1, 100, 41
2, 0.7292, 0.0265, 2.9503, 3, 1, 150, 41
2, 0.6595, 0.0181, 2.9683, 3, 1, 200, 41
2, 0.5972, 0.0215, 2.9898, 3, 1, 250, 41
2, 0.5413, 0.013, 3.0029, 3, 1, 300, 41
2, 0.445, 0.0222, 3.0251, 3, 1, 400, 41
2, 0.2974, 0.0262, 3.0513, 3, 1, 600, 41
2, 0.1897, 0.0226, 3.0739, 3, 1, 800, 41
